"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M",
"1500000US490351033003","Block Group 3, Census Tract 1033, Salt Lake County, Utah","613","107","285","71","179","60","145","58","34","39","106","48","64","44","42","40","22","35","42","31","27","25","15","23","328","106","202","85","126","77",
"1500000US490351034001","Block Group 1, Census Tract 1034, Salt Lake County, Utah","594","88","385","82","248","66","147","51","101","52","137","62","22","23","22","23","0","11","115","60","87","59","28","25","209","84","127","57","82","64",
"1500000US490351034002","Block Group 2, Census Tract 1034, Salt Lake County, Utah","627","90","360","77","254","73","193","58","61","57","106","54","26","24","5","8","21","23","80","49","17","20","63","43","267","74","62","38","205","65",
"1500000US490351034003","Block Group 3, Census Tract 1034, Salt Lake County, Utah","557","69","277","81","204","75","130","50","74","62","73","38","0","11","0","11","0","11","73","38","42","33","31","28","280","70","139","55","141","63",
"1500000US490351035001","Block Group 1, Census Tract 1035, Salt Lake County, Utah","375","76","248","60","213","59","191","60","22","21","35","28","16","20","16","20","0","11","19","21","19","21","0","11","127","77","52","40","75","68",
"1500000US490351035002","Block Group 2, Census Tract 1035, Salt Lake County, Utah","693","107","331","89","264","81","163","64","101","59","67","44","6","11","0","11","6","11","61","42","49","40","12","21","362","102","167","78","195","75",
"1500000US490351035003","Block Group 3, Census Tract 1035, Salt Lake County, Utah","653","107","339","89","198","66","119","55","79","42","141","81","56","57","30","45","26","40","85","58","63","53","22","28","314","79","143","55","171","81",
"1500000US490351036001","Block Group 1, Census Tract 1036, Salt Lake County, Utah","496","66","421","70","328","73","273","67","55","43","93","46","7","11","7","11","0","11","86","45","56","36","30","28","75","37","52","32","23","23",
"1500000US490351036002","Block Group 2, Census Tract 1036, Salt Lake County, Utah","523","53","307","65","237","62","192","51","45","45","70","38","5","8","5","8","0","11","65","37","65","37","0","11","216","57","140","53","76","44",
"1500000US490351037001","Block Group 1, Census Tract 1037, Salt Lake County, Utah","435","62","267","53","237","58","237","58","0","11","30","27","0","11","0","11","0","11","30","27","22","24","8","13","168","60","115","50","53","37",
"1500000US490351037002","Block Group 2, Census Tract 1037, Salt Lake County, Utah","590","77","380","80","287","67","213","57","74","41","93","59","31","23","31","23","0","11","62","54","32","28","30","48","210","85","115","69","95","60",
"1500000US490351038001","Block Group 1, Census Tract 1038, Salt Lake County, Utah","437","61","269","46","214","45","162","42","52","28","55","29","11","13","6","10","5","9","44","27","16","17","28","23","168","57","101","42","67","44",
"1500000US490351038002","Block Group 2, Census Tract 1038, Salt Lake County, Utah","470","67","228","55","160","49","139","46","21","19","68","47","14","17","3","5","11","16","54","45","32","29","22","33","242","62","59","29","183","57",
"1500000US490351039001","Block Group 1, Census Tract 1039, Salt Lake County, Utah","463","80","247","62","173","53","135","45","38","30","74","52","37","39","7","11","30","37","37","35","12","18","25","31","216","74","86","43","130","68",
"1500000US490351039002","Block Group 2, Census Tract 1039, Salt Lake County, Utah","412","62","305","54","267","52","206","49","61","41","38","31","8","13","8","13","0","11","30","27","23","25","7","11","107","61","97","59","10","15",
"1500000US490351039003","Block Group 3, Census Tract 1039, Salt Lake County, Utah","487","58","334","70","243","63","173","55","70","49","91","43","10","16","0","11","10","16","81","41","64","38","17","22","153","49","134","48","19","20",
"1500000US490351040001","Block Group 1, Census Tract 1040, Salt Lake County, Utah","524","74","424","76","357","70","213","61","144","61","67","50","22","34","22","34","0","11","45","32","20","21","25","26","100","45","76","45","24","25",
"1500000US490351040002","Block Group 2, Census Tract 1040, Salt Lake County, Utah","414","55","328","54","303","55","265","57","38","50","25","22","6","11","6","11","0","11","19","20","0","11","19","20","86","39","86","39","0","11",
"1500000US490351040003","Block Group 3, Census Tract 1040, Salt Lake County, Utah","249","47","195","48","169","48","155","43","14","21","26","27","0","11","0","11","0","11","26","27","12","17","14","22","54","32","43","30","11","17",
"1500000US490351041001","Block Group 1, Census Tract 1041, Salt Lake County, Utah","540","63","357","73","337","77","304","77","33","25","20","21","0","11","0","11","0","11","20","21","20","21","0","11","183","65","101","47","82","50",
"1500000US490351041002","Block Group 2, Census Tract 1041, Salt Lake County, Utah","531","60","381","63","350","61","298","69","52","46","31","27","12","18","12","18","0","11","19","20","8","13","11","15","150","63","138","63","12","19",
"1500000US490351042001","Block Group 1, Census Tract 1042, Salt Lake County, Utah","632","89","513","95","457","96","353","88","104","62","56","48","18","28","18","28","0","11","38","37","25","29","13","22","119","62","104","60","15","26",
"1500000US490351042002","Block Group 2, Census Tract 1042, Salt Lake County, Utah","261","60","229","56","196","59","196","59","0","11","33","39","19","31","19","31","0","11","14","23","14","23","0","11","32","37","32","37","0","11",
"1500000US490351042003","Block Group 3, Census Tract 1042, Salt Lake County, Utah","290","50","206","63","190","61","190","61","0","11","16","27","16","27","16","27","0","11","0","11","0","11","0","11","84","50","73","55","11","17",
"1500000US490351042004","Block Group 4, Census Tract 1042, Salt Lake County, Utah","524","92","433","105","401","112","303","94","98","87","32","35","0","11","0","11","0","11","32","35","32","35","0","11","91","55","77","51","14","22",
"1500000US490351042005","Block Group 5, Census Tract 1042, Salt Lake County, Utah","243","54","210","53","210","53","199","53","11","19","0","11","0","11","0","11","0","11","0","11","0","11","0","11","33","37","33","37","0","11",
"1500000US490351042006","Block Group 6, Census Tract 1042, Salt Lake County, Utah","557","105","223","71","223","71","195","66","28","33","0","11","0","11","0","11","0","11","0","11","0","11","0","11","334","112","257","103","77","77",
"1500000US490351043001","Block Group 1, Census Tract 1043, Salt Lake County, Utah","483","72","281","58","213","56","173","51","40","28","68","44","11","17","11","17","0","11","57","41","41","39","16","14","202","60","65","36","137","51",
"1500000US490351043002","Block Group 2, Census Tract 1043, Salt Lake County, Utah","673","88","267","55","213","54","163","44","50","32","54","37","35","31","0","11","35","31","19","20","19","20","0","11","406","88","105","42","301","83",
"1500000US490351044001","Block Group 1, Census Tract 1044, Salt Lake County, Utah","403","39","295","47","250","42","226","41","24","20","45","24","19","16","11","11","8","12","26","19","19","21","7","10","108","45","64","30","44","44",
"1500000US490351044002","Block Group 2, Census Tract 1044, Salt Lake County, Utah","268","33","196","36","184","41","168","41","16","18","12","13","4","7","4","7","0","11","8","11","8","11","0","11","72","23","66","21","6","9",
"1500000US490351047001","Block Group 1, Census Tract 1047, Salt Lake County, Utah","547","113","310","119","242","105","215","106","27","33","68","68","50","60","14","20","36","57","18","32","0","11","18","32","237","80","92","57","145","84",
"1500000US490351047002","Block Group 2, Census Tract 1047, Salt Lake County, Utah","872","109","657","109","475","105","399","95","76","58","182","94","66","46","54","41","12","19","116","84","66","69","50","49","215","89","196","91","19","24",
"1500000US490351047003","Block Group 3, Census Tract 1047, Salt Lake County, Utah","645","92","305","95","293","96","212","80","81","58","12","19","12","19","12","19","0","11","0","11","0","11","0","11","340","89","263","81","77","54",
"1500000US490351048001","Block Group 1, Census Tract 1048, Salt Lake County, Utah","348","99","243","90","173","80","91","45","82","76","70","42","12","20","12","20","0","11","58","40","58","40","0","11","105","79","83","74","22","32",
"1500000US490351048002","Block Group 2, Census Tract 1048, Salt Lake County, Utah","677","110","330","96","299","95","196","71","103","72","31","27","0","11","0","11","0","11","31","27","23","25","8","13","347","106","268","107","79","72",
"1500000US490351048003","Block Group 3, Census Tract 1048, Salt Lake County, Utah","527","85","203","100","106","67","89","61","17","26","97","82","65","78","18","29","47","73","32","28","32","28","0","11","324","91","217","78","107","64",
"1500000US490351048004","Block Group 4, Census Tract 1048, Salt Lake County, Utah","705","98","426","109","323","91","239","91","84","55","103","81","50","59","0","11","50","59","53","56","0","11","53","56","279","85","143","69","136","67",
"1500000US490351049001","Block Group 1, Census Tract 1049, Salt Lake County, Utah","316","57","131","53","87","48","54","30","33","36","44","37","23","23","17","20","6","9","21","29","21","29","0","11","185","52","81","33","104","52",
"1500000US490351049002","Block Group 2, Census Tract 1049, Salt Lake County, Utah","553","76","341","87","182","61","87","41","95","56","159","80","67","57","17","20","50","55","92","62","21","18","71","58","212","71","103","41","109","60",
"1500000US490351049003","Block Group 3, Census Tract 1049, Salt Lake County, Utah","407","85","202","84","97","44","43","30","54","42","105","71","32","39","26","38","6","11","73","66","7","10","66","64","205","95","29","23","176","97",
"1500000US490351101021","Block Group 1, Census Tract 1101.02, Salt Lake County, Utah","252","53","197","50","178","48","173","48","5","6","19","19","2","3","2","3","0","11","17","19","17","19","0","11","55","30","41","25","14","16",
"1500000US490351101022","Block Group 2, Census Tract 1101.02, Salt Lake County, Utah","668","97","575","94","525","96","525","96","0","11","50","35","31","28","31","28","0","11","19","21","19","21","0","11","93","63","61","39","32","49",
"1500000US490351101023","Block Group 3, Census Tract 1101.02, Salt Lake County, Utah","595","103","510","103","466","103","432","93","34","53","44","47","0","11","0","11","0","11","44","47","17","19","27","43","85","48","85","48","0","11",
"1500000US490351101031","Block Group 1, Census Tract 1101.03, Salt Lake County, Utah","563","94","472","100","385","97","348","91","37","44","87","62","6","9","6","9","0","11","81","60","81","60","0","11","91","47","45","31","46","38",
"1500000US490351101032","Block Group 2, Census Tract 1101.03, Salt Lake County, Utah","437","69","363","73","338","76","338","76","0","11","25","26","0","11","0","11","0","11","25","26","18","21","7","13","74","37","53","32","21","32",
"1500000US490351101033","Block Group 3, Census Tract 1101.03, Salt Lake County, Utah","334","52","242","54","230","57","222","57","8","14","12","19","0","11","0","11","0","11","12","19","12","19","0","11","92","47","92","47","0","11",
"1500000US490351101041","Block Group 1, Census Tract 1101.04, Salt Lake County, Utah","682","74","564","84","524","88","479","85","45","36","40","27","11","17","11","17","0","11","29","20","29","20","0","11","118","51","118","51","0","11",
"1500000US490351101042","Block Group 2, Census Tract 1101.04, Salt Lake County, Utah","413","58","275","54","249","57","239","58","10","16","26","24","19","21","19","21","0","11","7","11","7","11","0","11","138","56","129","54","9","14",
"1500000US490351101043","Block Group 3, Census Tract 1101.04, Salt Lake County, Utah","402","63","240","68","216","69","190","71","26","22","24","23","0","11","0","11","0","11","24","23","24","23","0","11","162","58","162","58","0","11",
"1500000US490351101044","Block Group 4, Census Tract 1101.04, Salt Lake County, Utah","439","63","363","64","324","64","315","64","9","14","39","31","23","26","23","26","0","11","16","17","9","13","7","11","76","47","47","30","29","37",
