"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Family households","Margin of Error!!Total!!Family households","Estimate!!Total!!Family households!!Married-couple family","Margin of Error!!Total!!Family households!!Married-couple family","Estimate!!Total!!Family households!!Married-couple family!!Owner-occupied housing units","Margin of Error!!Total!!Family households!!Married-couple family!!Owner-occupied housing units","Estimate!!Total!!Family households!!Married-couple family!!Renter-occupied housing units","Margin of Error!!Total!!Family households!!Married-couple family!!Renter-occupied housing units","Estimate!!Total!!Family households!!Other family","Margin of Error!!Total!!Family households!!Other family","Estimate!!Total!!Family households!!Other family!!Male householder, no wife present","Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present","Estimate!!Total!!Family households!!Other family!!Male householder, no wife present!!Owner-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present!!Owner-occupied housing units","Estimate!!Total!!Family households!!Other family!!Male householder, no wife present!!Renter-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present!!Renter-occupied housing units","Estimate!!Total!!Family households!!Other family!!Female householder, no husband present","Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present","Estimate!!Total!!Family households!!Other family!!Female householder, no husband present!!Owner-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present!!Owner-occupied housing units","Estimate!!Total!!Family households!!Other family!!Female householder, no husband present!!Renter-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present!!Renter-occupied housing units","Estimate!!Total!!Nonfamily households","Margin of Error!!Total!!Nonfamily households","Estimate!!Total!!Nonfamily households!!Owner-occupied housing units","Margin of Error!!Total!!Nonfamily households!!Owner-occupied housing units","Estimate!!Total!!Nonfamily households!!Renter-occupied housing units","Margin of Error!!Total!!Nonfamily households!!Renter-occupied housing units",
"1500000US490351145001","Block Group 1, Census Tract 1145, Salt Lake County, Utah","611","85","519","84","378","84","313","74","65","50","141","64","30","26","20","23","10","14","111","61","45","32","66","58","92","44","85","45","7","12",
"1500000US490351145002","Block Group 2, Census Tract 1145, Salt Lake County, Utah","283","74","232","79","159","71","148","67","11","20","73","54","26","31","26","31","0","11","47","42","31","31","16","25","51","39","44","38","7","11",
"1500000US490351145003","Block Group 3, Census Tract 1145, Salt Lake County, Utah","757","103","575","100","409","86","341","79","68","43","166","77","19","17","7","11","12","14","147","75","66","43","81","53","182","67","79","43","103","52",
"1500000US490351146001","Block Group 1, Census Tract 1146, Salt Lake County, Utah","619","97","520","103","375","92","304","70","71","62","145","84","97","82","85","80","12","20","48","30","38","26","10","16","99","61","71","50","28","33",
"1500000US490351146002","Block Group 2, Census Tract 1146, Salt Lake County, Utah","878","104","788","114","625","106","591","104","34","40","163","106","61","63","51","61","10","15","102","80","61","56","41","55","90","43","90","43","0","11",
"1500000US490351146003","Block Group 3, Census Tract 1146, Salt Lake County, Utah","644","87","527","90","480","91","456","95","24","24","47","42","25","33","25","33","0","11","22","26","22","26","0","11","117","56","117","56","0","11",
"1500000US490351147001","Block Group 1, Census Tract 1147, Salt Lake County, Utah","681","86","569","100","374","83","349","75","25","23","195","74","68","47","68","47","0","11","127","62","93","53","34","38","112","57","74","38","38","45",
"1500000US490351147002","Block Group 2, Census Tract 1147, Salt Lake County, Utah","758","93","608","98","386","86","294","73","92","73","222","72","103","66","62","52","41","42","119","62","57","46","62","53","150","58","135","57","15","17",
"1500000US490351148001","Block Group 1, Census Tract 1148, Salt Lake County, Utah","415","57","369","58","335","62","306","57","29","37","34","27","0","11","0","11","0","11","34","27","34","27","0","11","46","27","46","27","0","11",
"1500000US490351148002","Block Group 2, Census Tract 1148, Salt Lake County, Utah","333","52","311","59","282","64","241","46","41","44","29","21","8","12","8","12","0","11","21","17","21","17","0","11","22","19","17","17","5","7",
"1500000US490351148003","Block Group 3, Census Tract 1148, Salt Lake County, Utah","363","60","299","60","291","60","291","60","0","11","8","12","8","12","8","12","0","11","0","11","0","11","0","11","64","38","64","38","0","11",
"1500000US490351151061","Block Group 1, Census Tract 1151.06, Salt Lake County, Utah","2057","193","1846","207","1685","197","1487","213","198","131","161","132","44","43","18","30","26","30","117","124","117","124","0","16","211","130","184","129","27","33",
"1500000US490351152091","Block Group 1, Census Tract 1152.09, Salt Lake County, Utah","702","99","692","99","679","99","514","82","165","87","13","20","13","20","13","20","0","11","0","11","0","11","0","11","10","15","10","15","0","11",
"1500000US490351152092","Block Group 2, Census Tract 1152.09, Salt Lake County, Utah","894","111","848","108","697","108","428","86","269","93","151","67","17","28","0","11","17","28","134","61","27","26","107","54","46","58","0","11","46","58",
"1500000US490359800001","Block Group 1, Census Tract 9800, Salt Lake County, Utah","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490379420001","Block Group 1, Census Tract 9420, San Juan County, Utah","405","59","334","52","224","45","205","43","19","11","110","34","43","22","43","22","0","11","67","26","67","26","0","11","71","29","67","28","4","6",
"1500000US490379420002","Block Group 2, Census Tract 9420, San Juan County, Utah","470","66","312","58","207","44","202","45","5","7","105","35","44","23","42","22","2","5","61","25","59","25","2","4","158","42","158","42","0","11",
"1500000US490379421001","Block Group 1, Census Tract 9421, San Juan County, Utah","389","45","303","46","172","36","151","35","21","13","131","34","25","18","21","16","4","7","106","28","95","27","11","10","86","25","75","24","11","12",
"1500000US490379421002","Block Group 2, Census Tract 9421, San Juan County, Utah","213","38","152","30","96","25","86","24","10","9","56","20","14","10","14","10","0","11","42","17","38","16","4","5","61","22","55","20","6","8",
"1500000US490379781001","Block Group 1, Census Tract 9781, San Juan County, Utah","496","86","364","88","305","93","285","86","20","28","59","53","24","26","24","26","0","11","35","46","35","46","0","11","132","70","56","55","76","55",
"1500000US490379781002","Block Group 2, Census Tract 9781, San Juan County, Utah","481","84","366","78","301","70","237","65","64","43","65","42","17","23","3","5","14","22","48","34","19","19","29","28","115","58","88","52","27","26",
"1500000US490379781003","Block Group 3, Census Tract 9781, San Juan County, Utah","229","64","169","59","137","43","104","42","33","31","32","34","3","6","3","6","0","11","29","33","13","20","16","26","60","35","49","32","11","18",
"1500000US490379782001","Block Group 1, Census Tract 9782, San Juan County, Utah","369","74","149","62","76","46","76","46","0","11","73","42","0","11","0","11","0","11","73","42","49","35","24","25","220","84","128","60","92","68",
"1500000US490379782002","Block Group 2, Census Tract 9782, San Juan County, Utah","269","50","251","48","223","47","212","48","11","13","28","19","0","11","0","11","0","11","28","19","22","17","6","10","18","15","18","15","0","11",
"1500000US490379782003","Block Group 3, Census Tract 9782, San Juan County, Utah","659","98","514","88","411","75","332","76","79","38","103","47","19","21","12","18","7","11","84","45","33","32","51","33","145","54","93","42","52","28",
"1500000US490379782004","Block Group 4, Census Tract 9782, San Juan County, Utah","236","62","164","53","119","44","83","37","36","26","45","39","8","12","8","12","0","11","37","35","8","9","29","33","72","34","56","31","16","15",
"1500000US490399721001","Block Group 1, Census Tract 9721, Sanpete County, Utah","487","112","368","106","286","85","252","81","34","30","82","79","76","78","76","78","0","11","6","8","6","8","0","11","119","75","108","73","11","18",
"1500000US490399721002","Block Group 2, Census Tract 9721, Sanpete County, Utah","310","60","251","58","209","52","157","42","52","37","42","34","10","16","0","11","10","16","32","30","20","23","12","19","59","28","59","28","0","11",
"1500000US490399721003","Block Group 3, Census Tract 9721, Sanpete County, Utah","338","71","257","67","236","64","227","62","9","10","21","20","0","11","0","11","0","11","21","20","3","6","18","20","81","37","62","34","19","20",
"1500000US490399721004","Block Group 4, Census Tract 9721, Sanpete County, Utah","428","102","372","101","345","98","328","98","17","13","27","25","13","20","13","20","0","11","14","15","7","8","7","12","56","38","40","34","16","19",
"1500000US490399721005","Block Group 5, Census Tract 9721, Sanpete County, Utah","445","70","261","50","251","50","234","49","17","15","10","8","4","7","0","11","4","7","6","5","3","6","3","4","184","63","93","39","91","51",
"1500000US490399721006","Block Group 6, Census Tract 9721, Sanpete County, Utah","417","98","338","94","302","88","238","89","64","45","36","32","16","19","7","12","9","14","20","20","12","14","8","14","79","38","25","14","54","36",
"1500000US490399722001","Block Group 1, Census Tract 9722, Sanpete County, Utah","695","107","606","106","545","107","530","108","15","17","61","38","4","8","4","8","0","11","57","37","57","37","0","11","89","40","52","28","37","26",
"1500000US490399722002","Block Group 2, Census Tract 9722, Sanpete County, Utah","544","77","376","75","330","76","300","73","30","25","46","24","12","16","2","3","10","16","34","21","32","21","2","4","168","42","108","39","60","34",
"1500000US490399723001","Block Group 1, Census Tract 9723, Sanpete County, Utah","211","55","189","57","157","55","146","53","11","12","32","34","19","32","0","11","19","32","13","13","8","10","5","9","22","19","18","16","4","8",
"1500000US490399723002","Block Group 2, Census Tract 9723, Sanpete County, Utah","195","60","174","55","158","53","136","47","22","21","16","19","9","13","0","11","9","13","7","13","7","13","0","11","21","16","13","9","8","12",
"1500000US490399723003","Block Group 3, Census Tract 9723, Sanpete County, Utah","468","61","352","54","279","50","242","45","37","23","73","40","0","11","0","11","0","11","73","40","26","21","47","33","116","35","81","31","35","18",
"1500000US490399723004","Block Group 4, Census Tract 9723, Sanpete County, Utah","245","79","170","54","147","51","116","45","31","25","23","18","13","14","0","11","13","14","10","11","10","11","0","11","75","45","60","39","15","18",
"1500000US490399724001","Block Group 1, Census Tract 9724, Sanpete County, Utah","262","85","178","63","169","60","131","52","38","32","9","16","0","11","0","11","0","11","9","16","0","11","9","16","84","59","11","17","73","56",
"1500000US490399724002","Block Group 2, Census Tract 9724, Sanpete County, Utah","483","110","313","92","284","86","188","56","96","77","29","34","29","34","9","14","20","30","0","11","0","11","0","11","170","72","58","45","112","61",
"1500000US490399724003","Block Group 3, Census Tract 9724, Sanpete County, Utah","443","102","227","74","145","52","80","36","65","36","82","49","0","11","0","11","0","11","82","49","10","16","72","49","216","85","31","25","185","86",
"1500000US490399724004","Block Group 4, Census Tract 9724, Sanpete County, Utah","473","88","369","70","334","71","307","76","27","25","35","28","0","11","0","11","0","11","35","28","25","22","10","17","104","69","60","55","44","49",
"1500000US490399725001","Block Group 1, Census Tract 9725, Sanpete County, Utah","485","59","350","40","300","43","237","46","63","35","50","25","9","11","9","11","0","11","41","23","35","21","6","9","135","53","56","24","79","47",
"1500000US490399725002","Block Group 2, Census Tract 9725, Sanpete County, Utah","549","65","464","63","396","54","350","54","46","25","68","42","28","26","28","26","0","11","40","31","40","31","0","11","85","32","81","31","4","6",
"1500000US490399725003","Block Group 3, Census Tract 9725, Sanpete County, Utah","303","59","243","55","218","51","195","43","23","20","25","16","10","12","10","12","0","11","15","12","15","12","0","11","60","22","42","21","18","12",
"1500000US490419751001","Block Group 1, Census Tract 9751, Sevier County, Utah","311","74","264","74","217","74","204","71","13","18","47","44","16","18","16","18","0","11","31","40","25","36","6","8","47","29","42","28","5","7",
"1500000US490419751002","Block Group 2, Census Tract 9751, Sevier County, Utah","539","78","454","75","347","67","304","68","43","26","107","60","36","31","36","31","0","11","71","55","17","23","54","53","85","47","52","29","33","34",
"1500000US490419751003","Block Group 3, Census Tract 9751, Sevier County, Utah","459","61","319","57","236","51","204","51","32","26","83","49","66","44","44","39","22","27","17","17","4","6","13","16","140","48","85","34","55","40",
"1500000US490419751004","Block Group 4, Census Tract 9751, Sevier County, Utah","415","75","351","71","311","67","271","65","40","50","40","30","3","4","3","4","0","11","37","30","32","28","5","8","64","31","39","23","25","21",
"1500000US490419752001","Block Group 1, Census Tract 9752, Sevier County, Utah","405","65","285","54","250","51","220","44","30","18","35","22","0","11","0","11","0","11","35","22","23","17","12","13","120","39","102","35","18","13",
"1500000US490419752002","Block Group 2, Census Tract 9752, Sevier County, Utah","459","57","368","49","349","50","314","48","35","20","19","14","6","10","6","10","0","11","13","10","7","8","6","5","91","38","61","25","30","31",
"1500000US490419753001","Block Group 1, Census Tract 9753, Sevier County, Utah","300","59","234","59","219","56","202","54","17","19","15","20","0","11","0","11","0","11","15","20","15","20","0","11","66","39","66","39","0","11",
"1500000US490419753002","Block Group 2, Census Tract 9753, Sevier County, Utah","267","78","129","51","104","50","97","50","7","11","25","20","4","7","0","11","4","7","21","19","13","16","8","12","138","67","67","36","71","64",
"1500000US490419753003","Block Group 3, Census Tract 9753, Sevier County, Utah","294","74","186","78","179","78","118","58","61","57","7","11","0","11","0","11","0","11","7","11","0","11","7","11","108","42","64","34","44","33",
"1500000US490419753004","Block Group 4, Census Tract 9753, Sevier County, Utah","804","126","534","102","403","99","317","84","86","65","131","81","81","77","53","60","28","42","50","39","18","23","32","33","270","100","92","50","178","85",
"1500000US490419754001","Block Group 1, Census Tract 9754, Sevier County, Utah","651","83","541","85","486","85","432","83","54","33","55","34","4","5","2","3","2","4","51","33","4","7","47","32","110","43","98","41","12","16",
"1500000US490419754002","Block Group 2, Census Tract 9754, Sevier County, Utah","411","79","242","69","210","66","135","51","75","42","32","30","0","11","0","11","0","11","32","30","0","11","32","30","169","69","137","60","32","38",
"1500000US490419755001","Block Group 1, Census Tract 9755, Sevier County, Utah","327","60","252","48","217","48","148","36","69","42","35","25","10","13","0","11","10","13","25","21","25","21","0","11","75","38","69","36","6","10",
"1500000US490419755002","Block Group 2, Census Tract 9755, Sevier County, Utah","357","67","287","63","262","61","224","62","38","30","25","19","10","11","10","11","0","11","15","15","13","15","2","4","70","34","59","32","11","12",
"1500000US490419755003","Block Group 3, Census Tract 9755, Sevier County, Utah","652","102","488","95","352","64","338","64","14","15","136","90","67","52","58","50","9","14","69","75","69","75","0","11","164","69","140","59","24","30",
"1500000US490419755004","Block Group 4, Census Tract 9755, Sevier County, Utah","495","78","427","74","346","69","333","71","13","15","81","39","21","22","5","7","16","20","60","33","51","31","9","14","68","42","62","41","6","8",
"1500000US490439641011","Block Group 1, Census Tract 9641.01, Summit County, Utah","393","68","297","51","256","48","178","39","78","30","41","32","15","17","4","6","11","16","26","27","4","9","22","26","96","51","71","45","25","23",
