"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M","B11012_016E","B11012_016M","B11012_017E","B11012_017M",
"1500000US490351012004","Block Group 4, Census Tract 1012, Salt Lake County, Utah","496","114","82","60","32","39","50","42","0","11","0","11","0","11","164","84","150","82","0","11","0","11","14","23","250","106","168","83","13","22","27","31","42","67",
"1500000US490351014001","Block Group 1, Census Tract 1014, Salt Lake County, Utah","167","42","130","43","72","43","58","23","28","45","0","11","28","45","0","11","0","11","0","11","0","11","0","11","9","12","9","12","0","11","0","11","0","11",
"1500000US490351014002","Block Group 2, Census Tract 1014, Salt Lake County, Utah","291","73","188","70","76","61","112","48","7","12","0","11","7","12","81","52","39","41","34","33","8","12","0","11","15","17","15","17","0","11","0","11","0","11",
"1500000US490351014003","Block Group 3, Census Tract 1014, Salt Lake County, Utah","219","67","30","34","0","11","30","34","0","11","0","11","0","11","51","28","10","12","0","11","0","11","41","31","138","67","111","66","0","11","0","11","27","25",
"1500000US490351015001","Block Group 1, Census Tract 1015, Salt Lake County, Utah","284","66","16","17","9","13","7","11","8","13","8","13","0","11","55","36","43","30","0","11","0","11","12","18","205","66","186","66","0","11","6","10","13","15",
"1500000US490351015002","Block Group 2, Census Tract 1015, Salt Lake County, Utah","486","93","144","61","17","18","127","57","27","26","0","11","27","26","96","59","36","31","9","13","0","11","51","47","219","80","156","64","0","11","8","14","55","54",
"1500000US490351015003","Block Group 3, Census Tract 1015, Salt Lake County, Utah","385","79","83","40","38","28","45","30","47","35","0","11","47","35","94","42","56","32","0","11","11","17","27","20","161","63","91","55","0","11","25","21","45","49",
"1500000US490351015004","Block Group 4, Census Tract 1015, Salt Lake County, Utah","278","74","62","45","32","27","30","39","25","24","0","11","25","24","74","51","74","51","0","11","0","11","0","11","117","63","43","34","0","11","9","14","65","54",
"1500000US490351016001","Block Group 1, Census Tract 1016, Salt Lake County, Utah","562","72","48","34","16","22","32","25","29","23","0","11","29","23","272","72","230","72","0","11","11","17","31","24","213","78","106","53","34","40","21","33","52","51",
"1500000US490351016002","Block Group 2, Census Tract 1016, Salt Lake County, Utah","648","89","122","52","20","23","102","46","40","28","0","11","40","28","223","85","154","70","0","11","0","11","69","52","263","76","166","60","0","11","8","11","89","59",
"1500000US490351016003","Block Group 3, Census Tract 1016, Salt Lake County, Utah","522","80","166","47","77","34","89","47","47","30","10","16","37","26","130","61","97","58","0","11","0","11","33","26","179","93","54","59","13","19","14","20","98","65",
"1500000US490351017001","Block Group 1, Census Tract 1017, Salt Lake County, Utah","897","104","168","70","55","32","113","60","110","55","0","11","110","55","253","92","180","75","7","11","19","22","47","52","366","108","242","91","11","16","0","11","113","78",
"1500000US490351017002","Block Group 2, Census Tract 1017, Salt Lake County, Utah","591","87","151","74","33","28","118","68","62","36","0","11","62","36","196","81","143","73","8","12","7","12","38","46","182","74","121","58","0","11","13","20","48","43",
"1500000US490351017003","Block Group 3, Census Tract 1017, Salt Lake County, Utah","503","91","72","43","18","19","54","37","115","74","20","29","95","69","158","63","138","60","0","11","10","14","10","16","158","75","107","51","0","11","32","52","19","31",
"1500000US490351018001","Block Group 1, Census Tract 1018, Salt Lake County, Utah","777","102","113","48","18","20","95","45","88","42","10","16","78","39","377","103","219","85","0","11","23","23","135","77","199","79","101","62","7","12","0","11","91","51",
"1500000US490351018002","Block Group 2, Census Tract 1018, Salt Lake County, Utah","579","86","167","70","73","58","94","50","52","33","0","11","52","33","144","57","116","50","11","16","7","10","10","15","216","79","127","63","0","11","0","11","89","48",
"1500000US490351018003","Block Group 3, Census Tract 1018, Salt Lake County, Utah","356","85","113","68","9","13","104","67","81","56","10","15","71","54","63","36","63","36","0","11","0","11","0","11","99","47","85","47","0","11","0","11","14","16",
"1500000US490351019001","Block Group 1, Census Tract 1019, Salt Lake County, Utah","780","136","86","49","0","11","86","49","76","44","15","23","61","39","288","90","269","91","0","11","0","11","19","22","330","136","319","136","0","11","0","11","11","17",
"1500000US490351019002","Block Group 2, Census Tract 1019, Salt Lake County, Utah","781","133","58","45","23","26","35","37","86","57","0","11","86","57","266","97","147","68","0","11","35","25","84","52","371","112","267","101","0","11","0","11","104","59",
"1500000US490351020001","Block Group 1, Census Tract 1020, Salt Lake County, Utah","658","86","177","74","28","25","149","71","25","22","7","10","18","20","230","68","184","61","15","22","25","32","6","10","226","71","193","65","0","11","7","11","26","23",
"1500000US490351020002","Block Group 2, Census Tract 1020, Salt Lake County, Utah","322","85","101","45","22","19","79","44","44","32","5","8","39","31","104","61","48","43","49","49","0","11","7","11","73","66","73","66","0","11","0","11","0","11",
"1500000US490351020003","Block Group 3, Census Tract 1020, Salt Lake County, Utah","473","93","123","65","20","19","103","64","64","47","0","11","64","47","103","60","86","59","0","11","9","13","8","12","183","81","153","75","10","16","0","11","20","33",
"1500000US490351021001","Block Group 1, Census Tract 1021, Salt Lake County, Utah","1213","102","104","57","7","11","97","58","140","58","11","20","129","57","427","111","344","94","49","30","34","43","0","11","542","116","495","118","8","14","0","11","39","36",
"1500000US490351023001","Block Group 1, Census Tract 1023, Salt Lake County, Utah","473","98","105","79","29","32","76","74","23","26","12","20","11","17","134","74","90","65","30","32","9","16","5","9","211","89","93","50","0","11","63","52","55","56",
"1500000US490351023002","Block Group 2, Census Tract 1023, Salt Lake County, Utah","1161","122","100","36","47","27","53","33","41","30","8","13","33","26","523","125","461","121","11","17","0","11","51","43","497","136","374","111","0","11","6","13","117","73",
"1500000US490351025001","Block Group 1, Census Tract 1025, Salt Lake County, Utah","2290","175","429","113","112","70","317","106","114","71","0","11","114","71","605","147","497","152","5","11","81","70","22","25","1142","205","882","206","118","105","19","30","123","80",
"1500000US490351026001","Block Group 1, Census Tract 1026, Salt Lake County, Utah","290","90","129","93","110","90","19","23","40","48","14","21","26","43","75","53","34","34","30","46","11","14","0","11","46","45","19","21","0","11","0","11","27","40",
"1500000US490351026002","Block Group 2, Census Tract 1026, Salt Lake County, Utah","409","113","147","64","9","15","138","62","42","50","0","11","42","50","39","31","22","26","0","11","17","17","0","11","181","87","84","69","65","70","15","25","17","28",
"1500000US490351026003","Block Group 3, Census Tract 1026, Salt Lake County, Utah","649","133","304","79","91","43","213","72","100","82","59","81","41","33","143","61","68","39","7","13","45","41","23","23","102","68","91","66","0","11","0","11","11","18",
"1500000US490351027011","Block Group 1, Census Tract 1027.01, Salt Lake County, Utah","391","88","223","81","141","80","82","45","11","17","0","11","11","17","81","46","43","33","21","29","12","15","5","10","76","70","58","66","0","11","18","28","0","11",
"1500000US490351027012","Block Group 2, Census Tract 1027.01, Salt Lake County, Utah","810","109","290","107","138","93","152","80","113","73","4","8","109","73","152","78","45","34","43","40","64","56","0","11","255","128","138","91","34","55","83","93","0","11",
"1500000US490351027013","Block Group 3, Census Tract 1027.01, Salt Lake County, Utah","534","121","333","81","204","60","129","64","29","23","13","14","16","18","133","83","36","46","45","60","52","53","0","11","39","40","29","33","2","14","7","11","1","8",
"1500000US490351027021","Block Group 1, Census Tract 1027.02, Salt Lake County, Utah","483","103","279","94","166","73","113","65","31","37","21","34","10","17","164","78","49","35","59","53","56","62","0","11","9","13","7","11","0","11","2","7","0","11",
"1500000US490351027022","Block Group 2, Census Tract 1027.02, Salt Lake County, Utah","631","106","382","101","202","88","180","66","6","16","6","16","0","11","151","77","10","14","109","72","32","39","0","11","92","61","49","38","0","11","36","44","7","13",
"1500000US490351028011","Block Group 1, Census Tract 1028.01, Salt Lake County, Utah","487","132","273","116","161","91","112","68","12","20","0","11","12","20","121","83","56","46","44","67","21","25","0","11","81","56","66","53","0","11","15","18","0","11",
"1500000US490351028012","Block Group 2, Census Tract 1028.01, Salt Lake County, Utah","496","111","188","79","67","54","121","63","33","43","26","40","7","12","192","92","10","13","61","56","121","81","0","11","83","50","48","39","0","11","21","24","14","21",
"1500000US490351028013","Block Group 3, Census Tract 1028.01, Salt Lake County, Utah","837","131","385","133","95","83","290","105","96","63","38","43","58","40","238","102","75","42","75","64","76","67","12","19","118","83","29","32","0","11","75","77","14","20",
"1500000US490351028021","Block Group 1, Census Tract 1028.02, Salt Lake County, Utah","347","92","173","79","118","65","55","49","25","39","25","39","0","11","38","36","0","11","38","36","0","11","0","11","111","61","64","42","16","27","31","38","0","11",
"1500000US490351028022","Block Group 2, Census Tract 1028.02, Salt Lake County, Utah","413","97","246","88","141","72","105","61","19","24","19","24","0","11","80","55","36","27","0","11","20","32","24","40","68","55","0","11","0","11","58","56","10","16",
"1500000US490351028023","Block Group 3, Census Tract 1028.02, Salt Lake County, Utah","576","105","212","83","73","50","139","71","32","39","32","39","0","11","192","78","53","45","108","64","31","37","0","11","140","69","17","21","51","49","26","39","46","57",
"1500000US490351029001","Block Group 1, Census Tract 1029, Salt Lake County, Utah","892","219","160","131","45","66","115","115","103","83","0","11","103","83","256","165","122","105","25","41","109","109","0","11","373","171","359","170","0","11","0","11","14","23",
"1500000US490351029002","Block Group 2, Census Tract 1029, Salt Lake County, Utah","730","213","188","137","89","106","99","89","16","25","0","11","16","25","309","185","113","126","191","141","5","13","0","11","217","138","103","84","0","11","18","29","96","109",
"1500000US490351029003","Block Group 3, Census Tract 1029, Salt Lake County, Utah","848","199","193","150","77","105","116","63","34","37","0","11","34","37","247","114","177","99","45","54","17","25","8","13","374","170","264","134","29","47","62","92","19","34",
"1500000US490351030001","Block Group 1, Census Tract 1030, Salt Lake County, Utah","569","81","221","80","122","74","99","50","109","63","56","58","53","36","149","70","59","34","38","41","11","16","41","32","90","46","43","28","10","15","30","31","7","14",
"1500000US490351030002","Block Group 2, Census Tract 1030, Salt Lake County, Utah","628","88","244","84","109","59","135","59","102","51","34","33","68","43","201","78","116","66","52","57","18","22","15","13","81","44","57","40","0","11","0","11","24","22",
"1500000US490351031001","Block Group 1, Census Tract 1031, Salt Lake County, Utah","606","90","229","77","75","69","154","54","55","29","0","11","55","29","186","69","131","71","24","36","21","25","10","16","136","60","117","56","0","11","0","11","19","23",
"1500000US490351031002","Block Group 2, Census Tract 1031, Salt Lake County, Utah","667","92","272","76","156","53","116","53","85","46","0","11","85","46","193","79","111","55","11","17","71","65","0","11","117","50","91","49","0","11","0","11","26","25",
"1500000US490351031003","Block Group 3, Census Tract 1031, Salt Lake County, Utah","604","100","142","63","48","35","94","57","29","27","8","14","21","27","207","89","149","82","30","47","18","21","10","17","226","109","137","83","47","52","12","19","30","36",
